Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder Capacity Of Engine (c.c.),Rated Power (kW),Body Type,First Registration Vehicle Status,Permitted Gross Vehicle Weight ,Number Of Passenger Seats ,Taxable Value (HK$),Year Of Manufacture
Private Car,HONDA,FREED HYBRID G HONDA SENSING,Petrol,1496,-,STATION WAGGON,C2,-,6,"<= 150,000",2019
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,MINI,MINI COUNTRYMAN E (U25),Electric,-,68,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,MAXUS,MIFA 7 PREMIUM,Electric,-,90,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,SMART,#1 PREMIUM,Electric,-,75,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,HONDA,FREED,Petrol,1496,-,STATION WAGGON,A,-,6,"<= 150,000",2024
Private Car,LEXUS,LBX,Petrol,1490,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,C-HR HYBRID,Petrol,1797,-,SALOON,C2,-,4,"<= 150,000",2017
Private Car,HONDA,JAZZ,Petrol,1498,-,STATION WAGGON,A,-,4,"<= 150,000",2024
Private Car,M.G.,MG4 ELECTRIC,Electric,-,152,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,BYD SEAL,Electric,-,145,SALOON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,MAXUS,MIFA 7 PREMIUM,Electric,-,90,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,HONDA,JAZZ,Petrol,1498,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,BYD SEAL,Electric,-,70,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,B.M.W.,540I XDRIVE TOURING,Petrol,2998,-,STATION WAGGON,C2,-,4,"> 150,000 and <= 300,000",2018
Private Car,TOYOTA,ALPHARD,Petrol,2493,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2016
Private Car,MAXUS,MIFA 9 LUXURY,Electric,-,90,Station Waggon(Hvy),A,-,6,"> 300,000 and <= 500,000",2024
Private Car,HYUNDAI,KONA ELECTRIC,Electric,-,26.3,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,TOYOTA,VELLFIRE,Petrol,2494,-,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,NISSAN,NOTE E-POWER,Petrol,1198,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,SMART,#1 PRO+,Electric,-,75,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,MAXUS,MIFA 7 PREMIUM,Electric,-,90,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,BYD SEAL,Electric,-,145,SALOON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,B.M.W.,I4 M50 GRAN COUPE (G26),Electric,-,165,SALOON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,MINI,MINI COUNTRYMAN SE ALL4 (U25),Electric,-,110,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TOYOTA,ALPHARD,Petrol,2487,-,STATION WAGGON,A,-,6,"> 500,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,SMART,#1 PREMIUM,Electric,-,75,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,VELLFIRE,Petrol,2494,-,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,HONDA,CIVIC TYPE R,Petrol,1996,-,STATION WAGGON,A,-,3,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,LEXUS,IS300H,Petrol,2494,-,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,VOLKSWAGEN,ID.4 PRO ELEGANCE,Electric,-,89,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,B.M.W.,IX1 EDRIVE20 XLINE (U11),Electric,-,68,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,MERCEDES BENZ,CLE200 COUPE (C236),Petrol,1999,-,SALOON,A,-,3,"> 300,000 and <= 500,000",2024
Private Car,MAXUS,MIFA 7 PREMIUM,Electric,-,90,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,TOYOTA,ESQUIRE,Petrol,1797,-,STATION WAGGON,C2,-,6,"<= 150,000",2018
Private Car,HONDA,STEPWGN E:HEV SPADA PREMIUM LINE,Petrol,1993,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2023
Private Car,SUBARU,CROSSTREK 2.0I-S EYESIGHT AWD CVT,Petrol,1995,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,ALPHARD,Petrol,2487,-,STATION WAGGON,A,-,6,"> 500,000",2024
Private Car,TOYOTA,VOXY HYBRID,Petrol,1797,-,STATION WAGGON,C2,-,6,"<= 150,000",2015
Private Car,B.M.W.,IX2 XDRIVE30 M SPORT EDITION (U10),Electric,-,110,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TOYOTA,VELLFIRE,Petrol,2493,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2016
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,PORSCHE,911 S/T,Petrol,3996,-,SALOON,A,-,1,"> 500,000",2024
Private Car,MAXUS,MIFA 7 PREMIUM,Electric,-,90,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,PRIUS S,Petrol,1797,-,SALOON,C2,-,4,"<= 150,000",2017
Private Car,BYD,BYD SEAL,Electric,-,145,SALOON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TOYOTA,NOAH,Petrol,1987,-,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 PERFORMANCE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,190,SALOON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,SUZUKI,JIMNY 1.5 4WD 5MT,Petrol,1462,-,STATION WAGGON,A,-,3,"<= 150,000",2024
Private Car,TOYOTA,ALPHARD,Petrol,2393,-,STATION WAGGON,A,-,6,"> 500,000",2024
Private Car,SUZUKI,HUSTLER 2WD CVT,Petrol,658,-,STATION WAGGON,A,-,3,"<= 150,000",2024
Private Car,TOYOTA,VELLFIRE,Petrol,2493,-,STATION WAGGON,C2,-,6,"<= 150,000",2015
Private Car,TOYOTA,ALPHARD,Petrol,2493,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2017
Private Car,MERCEDES BENZ,E200 AMG LINE (W214),Petrol,1999,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,VOXY HYBRID,Petrol,1797,-,STATION WAGGON,C2,-,6,"<= 150,000",2014
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 PERFORMANCE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,190,SALOON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TOYOTA,VELLFIRE,Petrol,2494,-,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,MAXUS,MIFA 7 PREMIUM,Electric,-,90,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,BYD SEAL,Electric,-,145,SALOON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,B.M.W.,IX1 EDRIVE20 XLINE (U11),Electric,-,68,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,MERCEDES BENZ,CLE200 COUPE (C236),Petrol,1999,-,SALOON,A,-,3,"> 300,000 and <= 500,000",2024
Private Car,MAXUS,MIFA 7 PREMIUM,Electric,-,90,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,BYD SEAL,Electric,-,145,SALOON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,MAXUS,MIFA 7 PREMIUM,Electric,-,90,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,MAXUS,MIFA 7 ELITE,Electric,-,90,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,TOYOTA,NOAH HYBRID,Petrol,1797,-,STATION WAGGON,C2,-,6,"<= 150,000",2017
Private Car,TOYOTA,BZ4X,Electric,-,73,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,MERCEDES BENZ,E200 EXCLUSIVE LINE (W214),Petrol,1999,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,MINI,MINI COUNTRYMAN E (U25),Electric,-,68,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,HONDA,STEPWGN,Petrol,1993,-,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2024
Private Car,HONDA,CIVIC TYPE-R,Petrol,1995,-,SALOON,C2,-,3,"> 150,000 and <= 300,000",2018
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,SIENTA,Petrol,1490,-,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,SIENTA,Petrol,1490,-,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2024
Private Car,HONDA,CIVIC TYPE R,Petrol,1996,-,SALOON,C2,-,3,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,ESQUIRE,Petrol,1797,-,STATION WAGGON,C2,-,6,"<= 150,000",2015
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,BYD DOLPHIN,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,ALPHARD 350SA C PACKAGE,Petrol,3456,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2015
Private Car,TOYOTA,ALPHARD SC,Petrol,3456,-,STATION WAGGON,C2,-,6,"> 300,000 and <= 500,000",2022
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,HONDA,STEPWGN E:HEV SPADA G EX HONDA SENSING,Petrol,1993,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2021
Private Car,LEXUS,LBX,Petrol,1490,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,M.G.,MG5 SW EV,Electric,-,75,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TOYOTA,VELLFIRE,Petrol,2494,-,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,TOYOTA,VELLFIRE,Petrol,3456,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2015
Private Car,TESLA,MODEL Y LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,BYD,BYD SEAL,Electric,-,145,SALOON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,MAXUS,MIFA 7 PREMIUM,Electric,-,90,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,B.M.W.,IX1 EDRIVE20 XLINE (U11),Electric,-,68,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,B.M.W.,IX1 EDRIVE20 XLINE (U11),Electric,-,68,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,MAXUS,MIFA 7 PREMIUM,Electric,-,90,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,TOYOTA,ALPHARD,Petrol,2493,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2019
Private Car,TOYOTA,VOXY HYBRID,Petrol,1797,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2023
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,ALPHARD,Petrol,3456,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2015
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,ALPHARD,Petrol,2393,-,STATION WAGGON,A,-,6,"> 500,000",2024
Private Car,TESLA,MODEL 3 PERFORMANCE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,190,SALOON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,MASERATI,LEVANTE MODENA,Petrol,2979,-,STATION WAGGON,A,-,4,"> 500,000",2022
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,HONDA,FREED,Petrol,1496,-,STATION WAGGON,A,-,6,"<= 150,000",2024
Private Car,HONDA,ODYSSEY HYBRID ABSOLUTE HONDA SENSING EX PACKAGE,Petrol,1993,-,STATION WAGGON,C2,-,6,"<= 150,000",2016
Private Car,TOYOTA,ALPHARD,Petrol,2393,-,STATION WAGGON,A,-,6,"> 500,000",2024
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,ESQUIRE HYBRID,Petrol,1797,-,STATION WAGGON,C2,-,6,"<= 150,000",2015
Private Car,PORSCHE,TAYCAN 4 CROSS TURISMO,Electric,-,200,STATION WAGGON,A,-,4,"> 500,000",2023
Private Car,LEXUS,NX250,Petrol,2487,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TOYOTA,VELLFIRE,Petrol,2494,-,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,BYD,BYD DOLPHIN,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,PORSCHE,CAYENNE,Petrol,2995,-,STATION WAGGON,A,-,4,"> 500,000",2024
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,SUZUKI,HUSTLER 2WD CVT,Petrol,658,-,STATION WAGGON,A,-,3,"<= 150,000",2024
Private Car,NISSAN,NOTE E-POWER,Petrol,1198,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,PORSCHE,CAYENNE S,Petrol,3996,-,STATION WAGGON,A,-,4,"> 500,000",2023
Private Car,MAXUS,MIFA 7 PREMIUM,Electric,-,90,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,MAXUS,MIFA 7 PREMIUM,Electric,-,90,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,SMART,#1 PRO+,Electric,-,75,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BENTLEY,BENTAYGA EXTENDED WHEELBASE V8,Petrol,3996,-,Station Waggon(Hvy),A,-,4,"> 500,000",2024
Private Car,SMART,#1 PREMIUM,Electric,-,75,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,HYUNDAI,KONA ELECTRIC,Electric,-,26.3,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,TOYOTA,VOXY HYBRID,Petrol,1797,-,STATION WAGGON,C2,-,6,"<= 150,000",2014
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,BYD SEAL,Electric,-,145,SALOON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TOYOTA,VOXY HYBRID,Petrol,1797,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2022
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,HONDA,CIVIC TYPE R,Petrol,1996,-,STATION WAGGON,A,-,3,"> 300,000 and <= 500,000",2024
Private Car,BYD,BYD DOLPHIN,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,MINI,MINI COUNTRYMAN SE ALL4 (U25),Electric,-,110,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,HONDA,CIVIC TYPE R,Petrol,1996,-,STATION WAGGON,A,-,3,"> 300,000 and <= 500,000",2024
Private Car,BYD,BYD SEAL,Electric,-,70,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,MINI,MINI COOPER SE (J01),Electric,-,65,SALOON,A,-,3,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,LAND CRUISER,Petrol,4608,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2019
Private Car,MAXUS,MIFA 7 PREMIUM,Electric,-,90,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TOYOTA,NOAH,Petrol,1797,-,STATION WAGGON,C2,-,6,"<= 150,000",2016
Private Car,TOYOTA,SIENTA,Petrol,1490,-,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,PRIUS,Petrol,1797,-,SALOON,C2,-,4,"<= 150,000",2018
Private Car,BYD,BYD SEAL,Electric,-,145,SALOON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,ALPHARD,Petrol,2494,-,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,B.M.W.,IX1 EDRIVE20 M SPORT EDITION (U11),Electric,-,68,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,RAV4,Petrol,2487,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,SMART,#1 PRO+,Electric,-,75,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,MERCEDES BENZ,E200 AMG LINE (W214),Petrol,1999,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TOYOTA,ALPHARD,Petrol,3456,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2016
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,ESQUIRE HYBRID,Petrol,1797,-,STATION WAGGON,C2,-,6,"<= 150,000",2018
Private Car,HONDA,CRZ HYBRID ALPHA,Petrol,1496,-,SALOON,C2,-,3,"<= 150,000",2013
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,B.M.W.,IX1 EDRIVE20 XLINE (U11),Electric,-,68,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,MERCEDES BENZ,C200 AMG EDITION (W206),Petrol,1496,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TOYOTA,ALPHARD,Petrol,2493,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2017
Private Car,BYD,BYD DOLPHIN,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,HONDA,E:N1,Electric,-,60,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,ALPHARD,Petrol,2494,-,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,TOYOTA,ALPHARD 250SC PACKAGE,Petrol,2493,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2017
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,MAZDA,CX-5 IPM7 2.0 I-PLUS,Petrol,1998,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,GAC AION,AION Y PLUS,Electric,-,38,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,TANK,Petrol,996,-,STATION WAGGON,C2,-,4,"<= 150,000",2019
Private Car,TOYOTA,ALPHARD,Petrol,2393,-,STATION WAGGON,A,-,6,"> 500,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,LEXUS,NX350H,Petrol,2487,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,M.G.,MG4 ELECTRIC,Electric,-,68,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,TANK,Petrol,996,-,STATION WAGGON,C2,-,4,"<= 150,000",2017
Private Car,TOYOTA,ALPHARD,Petrol,3456,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2018
